NUMPED;DATAPED;HORAPED;CODCLIEN;ES;FINALIDNFE;SITUACAO;PESO;PRAZOPGTO;VALORPRODS;VALORDESC;VALOR;VALBASEICMS;VALICMS;COMISSAO
558.138;21.06.2022;15:57:14;1.815;S;1;2;23,700;19;872,08;0,00;872,08;872,08;92,54;0,00
558.139;21.06.2022;16:00:33;2.195;S;1;2;24,515;19;1.015,10;0,00;1.015,10;950,71;113,85;0,00
558.140;21.06.2022;16:08:29;1.108;S;1;2;24,700;14;1.071,73;0,00;1.071,73;1.071,73;128,61;0,00
558.141;21.06.2022;16:11:43;1.005;S;1;2;21,920;14;1.016,31;0,00;1.016,31;1.002,29;121,96;3,00
558.142;21.06.2022;16:13:15;2.175;S;1;2;19,470;14;662,87;0,00;662,87;597,85;59,52;3,00
558.143;21.06.2022;16:16:56;1.423;S;1;3;54,945;19;2.263,95;0,00;2.263,95;2.220,94;257,49;0,00
558.144;21.06.2022;16:19:32;2.671;S;1;3;35,430;7;1.447,80;0,00;1.447,80;1.440,65;173,74;0,00
558.145;21.06.2022;16:21:28;2.255;S;1;3;42,990;14;597,56;0,00;597,56;597,56;62,81;0,00
558.147;21.06.2022;16:25:09;1.331;S;1;3;31,350;14;329,71;0,00;329,71;278,35;18,49;3,00
558.148;21.06.2022;16:26:58;1.898;S;1;2;32,400;14;502,92;0,00;502,92;369,24;64,98;0,00
558.149;21.06.2022;16:33:15;2.969;S;1;2;11,130;28;616,32;0,00;616,32;470,92;73,96;0,00
558.150;21.06.2022;16:28:06;1.281;S;1;2;10,000;14;341,60;0,00;341,60;341,60;40,99;0,00
558.151;21.06.2022;16:33:47;1.731;S;1;2;17,180;14;300,66;0,00;300,66;140,21;25,24;3,00
558.152;21.06.2022;16:36:06;2.017;S;1;2;5,728;0;73,17;0,00;73,17;28,46;5,12;0,00
558.153;21.06.2022;16:35:48;1.808;S;1;2;10,000;14;415,00;0,00;415,00;276,68;49,80;3,00
558.154;21.06.2022;16:37:09;1.281;S;1;2;17,200;14;751,27;0,00;751,27;574,28;93,12;0,00
558.155;21.06.2022;16:39:40;1.281;S;1;2;22,730;14;874,30;0,00;874,30;696,75;104,92;0,00
558.156;21.06.2022;16:40:34;1.518;S;1;2;2,300;14;28,81;0,00;28,81;28,81;0,00;0,00
558.157;21.06.2022;16:41:34;1.952;S;1;2;25,190;14;533,24;0,00;533,24;207,38;37,33;0,00
558.158;21.06.2022;16:42:56;1.917;S;1;3;31,100;14;978,50;0,00;978,50;847,95;97,51;0,00
558.159;21.06.2022;16:47:27;2.303;S;1;2;23,650;14;987,62;0,00;987,62;907,71;49,27;0,00
558.160;21.06.2022;16:47:43;1.400;S;1;2;23,420;14;925,96;0,00;925,96;752,85;111,12;0,00
558.161;21.06.2022;16:48:36;2.018;S;1;2;24,410;28;458,15;0,00;458,15;362,64;34,39;3,00
558.162;21.06.2022;17:40:41;2.588;S;1;2;7,120;14;98,16;0,00;98,16;77,63;8,00;0,00
558.163;21.06.2022;18:22:46;2.017;S;1;2;8,600;0;110,12;0,00;110,12;110,12;0,00;0,00
558.164;21.06.2022;18:39:23;1.353;S;1;2;1,000;14;61,20;0,00;61,20;53,86;9,69;0,00
558.165;22.06.2022;05:53:06;1.170;S;1;3;41,700;14;517,00;0,00;517,00;371,91;52,24;0,00
558.166;22.06.2022;05:55:22;2.675;S;1;3;60,415;14;2.128,79;0,00;2.128,79;1.673,76;249,46;3,00
558.167;22.06.2022;05:57:23;1.238;S;1;2;29,470;21;862,60;0,00;862,60;684,36;99,30;0,00
558.168;22.06.2022;07:51:01;2.358;S;1;2;30,000;14;417,48;0,00;417,48;162,36;29,22;0,00
558.169;22.06.2022;08:13:24;1.098;S;1;2;71,496;0;1.597,89;0,00;1.597,89;1.251,67;177,32;0,00
558.170;22.06.2022;08:22:13;1.992;S;1;2;1,820;0;16,47;0,00;16,47;10,98;1,98;0,00
558.171;22.06.2022;09:11:59;3.246;S;1;2;2,122;0;179,47;0,00;179,47;160,75;20,17;0,00
558.172;22.06.2022;09:07:22;1.353;S;1;3;37,620;14;608,02;0,00;608,02;345,55;38,92;0,00
558.173;22.06.2022;09:26:15;1.332;S;1;2;14,422;14;555,20;0,00;555,20;496,19;66,63;0,00
558.174;22.06.2022;09:30:11;1.874;S;1;2;10,000;14;341,60;0,00;341,60;341,60;40,99;0,00
558.175;22.06.2022;14:13:26;1.230;S;1;2;11,170;28;341,87;0,00;341,87;246,47;35,71;0,00
558.176;22.06.2022;09:41:26;1.041;S;1;2;13,650;14;103,32;0,00;103,32;79,78;11,94;0,00
558.177;22.06.2022;09:50:12;2.020;S;1;2;6,350;20;139,30;0,00;139,30;101,31;13,68;0,00
558.178;22.06.2022;10:02:30;1.496;S;1;2;1,296;14;67,71;0,00;67,71;60,00;5,37;0,00
558.179;22.06.2022;10:03:48;2.648;S;1;2;2,870;0;75,40;0,00;75,40;36,96;4,40;0,00
558.180;22.06.2022;10:31:24;2.034;S;1;2;1,206;14;52,33;0,00;52,33;52,33;6,28;0,00
558.181;22.06.2022;10:57:14;3.291;S;1;2;6,000;0;212,30;0,00;212,30;198,47;25,48;0,00
558.182;22.06.2022;11:12:03;2.017;S;1;2;10,000;0;199,00;0,00;199,00;132,67;23,88;0,00
558.184;22.06.2022;14:16:40;1.894;S;1;2;27,540;14;681,57;0,00;681,57;466,39;59,54;0,00
558.185;22.06.2022;11:57:42;1.673;S;1;2;0,000;7;42,06;0,00;42,06;28,04;5,05;0,00
558.186;22.06.2022;12:18:07;2.314;S;1;2;24,500;14;750,38;0,00;750,38;671,06;90,05;0,00
558.187;22.06.2022;12:50:41;1.281;S;1;2;4,200;14;53,42;0,00;53,42;35,62;6,41;0,00
558.188;22.06.2022;13:17:45;1.309;S;1;2;11,490;0;278,10;0,00;278,10;245,43;33,37;0,00
558.189;22.06.2022;00:11:33;199;S;4;2;0,000;0;110,40;0,00;110,40;110,40;13,25;0,00
558.190;22.06.2022;13:36:19;2.652;S;1;2;8,319;0;177,09;0,00;177,09;163,79;6,43;0,00
558.191;22.06.2022;13:45:28;1.353;S;1;2;0,350;14;2,59;0,00;2,59;2,59;0,00;0,00
558.193;22.06.2022;13:54:03;1.049;S;1;2;18,750;0;728,92;0,00;728,92;723,79;79,17;0,00
558.194;22.06.2022;13:56:21;2.237;S;1;3;66,150;14;1.515,12;0,00;1.515,12;1.108,69;162,63;0,00
558.195;22.06.2022;13:57:25;3.377;S;1;2;13,100;14;763,64;0,00;763,64;736,66;62,77;0,00
558.196;22.06.2022;14:15:27;1.507;S;1;2;12,500;14;424,57;0,00;424,57;424,57;41,58;2,00
558.197;22.06.2022;14:26:14;2.146;S;1;2;4,240;14;162,76;0,00;162,76;126,69;12,99;0,00
558.199;22.06.2022;14:35:57;1.760;S;1;3;110,799;14;2.093,81;0,00;2.093,81;1.683,41;182,35;0,00
558.200;22.06.2022;14:58:25;1.848;S;1;2;63,200;14;641,60;0,00;641,60;595,84;56,99;0,00
558.201;22.06.2022;14:59:36;3.168;S;1;2;26,380;21;1.260,12;0,00;1.260,12;1.015,46;151,22;0,00
558.202;22.06.2022;15:00:37;1.835;S;1;2;29,180;14;547,95;0,00;547,95;391,11;70,40;3,00
558.203;22.06.2022;15:03:34;1.185;S;1;2;64,948;14;2.592,27;0,00;2.592,27;1.898,91;283,73;0,00
558.204;22.06.2022;15:06:49;1.298;S;1;2;5,020;0;221,79;0,00;221,79;221,79;21,87;0,00
558.205;22.06.2022;15:09:03;2.148;S;1;3;43,200;14;449,68;0,00;449,68;362,49;59,04;0,00
558.206;22.06.2022;15:10:30;2.230;S;1;2;9,340;7;521,31;0,00;521,31;443,45;65,06;0,00
558.207;22.06.2022;15:11:56;1.263;S;1;3;59,580;19;1.794,85;0,00;1.794,85;1.738,17;128,84;0,00
558.208;22.06.2022;15:16:44;2.271;S;1;2;57,510;14;1.019,06;0,00;1.019,06;907,75;92,96;3,00
558.209;22.06.2022;15:18:01;1.994;S;1;2;31,200;14;439,26;0,00;439,26;292,85;52,71;3,00
558.210;22.06.2022;15:19:11;1.375;S;1;3;38,850;14;943,54;0,00;943,54;366,94;66,05;3,00
558.211;22.06.2022;15:23:33;1.886;S;1;3;36,260;21;1.339,82;0,00;1.339,82;1.157,08;179,46;3,00
558.212;22.06.2022;15:24:51;1.381;S;1;2;7,800;14;299,10;0,00;299,10;299,10;35,89;0,00
558.213;22.06.2022;15:22:25;2.495;S;1;2;4,550;0;94,20;0,00;94,20;66,85;12,03;0,00
558.214;22.06.2022;15:31:04;1.520;S;1;3;166,701;7;4.592,76;0,00;4.592,76;3.467,86;381,71;0,00
558.215;22.06.2022;15:34:02;1.545;S;1;2;21,110;14;376,61;0,00;376,61;328,48;34,99;0,00
558.216;22.06.2022;15:40:03;1.496;S;1;2;0,000;14;0,00;0,00;0,00;0,00;0,00;0,00
558.217;22.06.2022;15:42:52;2.270;S;1;2;25,000;14;1.084,75;0,00;1.084,75;1.084,75;130,17;0,00
558.218;22.06.2022;15:43:23;2.015;S;1;3;37,800;7;522,00;0,00;522,00;348,02;62,64;3,00
558.219;22.06.2022;15:44:56;1.310;S;1;2;31,350;7;441,54;0,00;441,54;294,37;52,99;3,00
558.220;22.06.2022;15:55:24;1.324;S;1;2;6,500;0;262,60;0,00;262,60;251,58;35,04;0,00
558.221;22.06.2022;16:11:05;1.108;S;1;2;2,000;14;36,35;0,00;36,35;24,23;4,36;0,00
558.222;22.06.2022;16:30:50;2.528;S;1;2;8,410;7;131,84;0,00;131,84;103,76;10,11;0,00
558.223;22.06.2022;16:32:33;1.496;S;1;2;0,518;14;26,88;0,00;26,88;26,88;0,00;0,00
558.224;22.06.2022;16:54:40;2.181;S;1;2;1,040;14;45,46;0,00;45,46;37,40;6,73;0,00
558.225;22.06.2022;17:28:34;2.507;S;1;2;1,550;0;49,44;0,00;49,44;49,44;8,90;0,00
558.226;22.06.2022;17:36:52;1.320;S;1;1;2,608;28;107,94;0,00;107,94;101,33;3,62;3,00
558.227;23.06.2022;05:46:33;2.020;S;1;2;12,500;20;351,37;0,00;351,37;179,19;19,72;0,00
558.228;23.06.2022;05:48:08;1.085;S;1;2;18,050;7;415,14;0,00;415,14;161,45;29,06;0,00
558.229;23.06.2022;05:49:54;2.424;S;1;2;55,910;14;1.785,58;0,00;1.785,58;1.715,68;191,31;0,00
558.230;23.06.2022;05:51:15;1.479;S;1;2;38,310;14;711,69;0,00;711,69;370,07;61,58;0,00
558.231;23.06.2022;05:52:37;2.628;S;1;2;36,420;14;981,47;0,00;981,47;800,79;117,78;3,00
558.232;23.06.2022;05:54:04;1.005;S;1;2;57,250;14;1.959,27;0,00;1.959,27;1.785,19;235,96;3,00
558.233;23.06.2022;05:55:39;1.005;S;1;3;57,250;14;1.959,27;0,00;1.959,27;1.785,19;235,96;3,00
558.234;23.06.2022;06:15:30;2.271;S;1;2;0,000;14;83,00;0,00;83,00;55,34;9,96;3,00
558.235;23.06.2022;07:13:10;2.017;S;1;2;1,000;0;15,22;0,00;15,22;5,92;1,07;0,00
558.236;23.06.2022;08:14:54;1.320;S;1;3;41,908;28;1.685,88;0,00;1.685,88;1.322,04;172,55;3,00
558.237;23.06.2022;08:29:22;2.636;S;1;2;3,670;0;34,68;0,00;34,68;29,55;1,85;0,00
558.238;23.06.2022;08:26:40;2.362;S;1;2;2,000;14;91,80;0,00;91,80;61,20;11,02;0,00
558.239;23.06.2022;08:32:27;2.641;S;1;2;1,975;0;44,81;0,00;44,81;44,81;2,60;0,00
558.240;23.06.2022;08:33:13;2.362;S;1;2;0,382;14;23,88;0,00;23,88;15,92;2,87;0,00
558.241;23.06.2022;08:36:52;2.677;S;1;2;2,744;0;76,09;0,00;76,09;62,52;4,22;0,00
558.242;23.06.2022;08:38:38;2.638;S;1;2;0,660;0;33,80;0,00;33,80;26,27;0,00;3,00
558.243;23.06.2022;09:06:01;1.041;S;1;2;18,810;14;382,37;0,00;382,37;355,41;31,06;0,00
558.244;23.06.2022;09:07:16;2.643;S;1;2;1,200;0;19,36;0,00;19,36;19,36;0,00;0,00
558.245;23.06.2022;09:10:22;2.309;S;1;2;26,168;14;733,16;0,00;733,16;628,95;52,33;0,00
558.246;23.06.2022;09:10:21;3.196;S;1;2;1,330;0;35,14;0,00;35,14;30,56;0,53;0,00
558.247;23.06.2022;09:15:03;3.264;S;1;2;1,850;0;58,34;0,00;58,34;57,09;3,06;0,00
558.248;23.06.2022;09:18:12;2.640;S;1;2;4,809;0;94,12;0,00;94,12;75,60;5,07;0,00
558.249;23.06.2022;09:25:23;1.353;S;1;2;13,200;14;74,04;0,00;74,04;74,04;8,88;0,00
558.250;23.06.2022;09:43:31;1.666;S;1;2;8,200;0;39,60;0,00;39,60;39,60;4,75;0,00
558.251;23.06.2022;09:46:00;2.588;S;1;2;6,340;14;147,77;0,00;147,77;129,95;6,42;0,00
558.252;23.06.2022;09:47:00;3.342;S;1;2;13,600;7;338,70;0,00;338,70;334,74;33,87;0,00
558.253;23.06.2022;09:52:41;2.194;S;1;2;5,310;14;82,88;0,00;82,88;60,28;8,14;0,00
558.254;23.06.2022;10:18:08;2.309;S;1;2;7,100;14;270,20;0,00;270,20;253,25;32,42;0,00
558.255;23.06.2022;10:48:26;1.041;S;1;2;1,000;14;58,30;0,00;58,30;38,87;7,00;0,00
558.256;23.06.2022;11:11:18;1.063;S;1;2;14,226;7;431,72;0,00;431,72;251,05;37,02;0,00
558.257;23.06.2022;11:27:23;2.371;S;1;2;4,744;14;107,82;0,00;107,82;98,46;5,71;0,00
558.259;23.06.2022;11:22:05;3.227;S;1;2;5,100;0;254,39;0,00;254,39;169,60;30,53;0,00
558.260;23.06.2022;11:30:37;2.017;S;1;2;8,600;0;110,12;0,00;110,12;110,12;0,00;0,00
558.261;23.06.2022;11:37:21;2.017;S;1;2;6,662;0;178,75;0,00;178,75;172,10;20,71;0,00
558.262;23.06.2022;11:50:25;1.991;S;1;2;24,466;14;726,99;0,00;726,99;462,90;62,55;0,00
558.263;23.06.2022;12:18:46;1.673;S;1;2;12,550;7;169,50;0,00;169,50;113,01;20,34;0,00
558.264;23.06.2022;12:19:25;2.330;S;1;2;5,000;28;324,50;0,00;324,50;216,34;38,94;0,00
558.265;23.06.2022;12:21:33;1.479;S;1;2;2,000;14;39,80;0,00;39,80;26,53;4,78;0,00
558.266;23.06.2022;12:45:03;1.297;S;1;2;24,181;14;820,40;0,00;820,40;658,27;87,29;0,00
558.267;23.06.2022;12:36:09;1.247;S;1;2;5,100;14;29,50;0,00;29,50;26,27;3,54;0,00
558.268;23.06.2022;12:56:06;2.525;S;1;2;4,150;0;180,07;0,00;180,07;180,07;21,61;0,00
558.269;23.06.2022;13:02:27;2.017;S;1;2;1,100;0;6,17;0,00;6,17;6,17;0,74;0,00
558.270;23.06.2022;13:12:16;2.630;S;1;2;10,780;14;451,84;0,00;451,84;377,37;26,81;0,00
558.271;23.06.2022;13:14:15;2.630;S;1;2;0,364;14;22,71;0,00;22,71;22,71;0,99;0,00
558.272;23.06.2022;13:39:57;1.118;S;1;2;8,985;14;242,72;0,00;242,72;94,39;16,99;3,00
558.273;23.06.2022;13:43:17;2.396;S;1;2;11,195;14;340,89;0,00;340,89;232,07;38,27;0,00
558.274;23.06.2022;13:54:24;1.036;S;1;2;5,000;14;74,40;0,00;74,40;74,40;13,39;0,00
558.275;23.06.2022;14:24:25;1.320;S;1;2;26,154;28;955,62;0,00;955,62;678,03;99,95;3,00
558.276;23.06.2022;14:14:51;2.507;S;1;2;5,420;0;189,80;0,00;189,80;177,09;21,02;0,00
558.277;23.06.2022;14:32:34;1.848;S;1;3;105,800;14;1.271,36;0,00;1.271,36;715,36;115,44;0,00
558.278;23.06.2022;14:33:56;1.610;S;1;2;26,030;14;1.028,14;0,00;1.028,14;1.010,72;114,58;3,00
558.279;23.06.2022;14:34:54;1.128;S;1;2;8,300;14;341,82;0,00;341,82;238,23;37,30;0,00
558.280;23.06.2022;14:35:58;2.175;S;1;3;42,295;14;1.345,53;0,00;1.345,53;843,74;139,62;3,00
558.282;23.06.2022;14:43:39;2.499;S;1;2;31,870;14;739,16;0,00;739,16;615,39;73,79;0,00
558.283;23.06.2022;14:45:23;1.741;S;1;3;140,250;13;4.562,27;0,00;4.562,27;4.362,37;508,60;0,00
558.284;23.06.2022;14:45:58;1.741;S;1;2;0,900;13;12,66;0,00;12,66;12,66;0,00;0,00
558.285;23.06.2022;14:46:25;1.086;S;1;2;15,000;14;531,00;0,00;531,00;531,00;95,58;0,00
558.286;23.06.2022;14:48:06;1.150;S;1;3;66,510;14;1.911,21;0,00;1.911,21;1.905,31;203,91;3,00
558.287;23.06.2022;14:49:02;1.125;S;1;2;25,500;14;1.106,44;0,00;1.106,44;1.106,44;132,77;3,00
558.288;23.06.2022;14:50:28;1.742;S;1;2;17,990;14;615,11;0,00;615,11;517,62;72,11;3,00
558.289;23.06.2022;15:04:43;2.296;S;1;2;1,012;10;65,68;0,00;65,68;43,79;7,88;0,00
558.290;23.06.2022;14:51:35;2.667;S;1;3;51,285;14;2.335,55;0,00;2.335,55;2.255,31;254,99;0,00
558.291;23.06.2022;14:53:25;1.939;S;1;2;9,250;14;423,83;0,00;423,83;423,83;50,86;0,00
558.292;23.06.2022;14:54:33;1.699;S;1;2;37,800;14;522,00;0,00;522,00;348,02;62,64;3,00
558.293;23.06.2022;15:02:40;2.271;S;1;2;4,500;14;115,71;0,00;115,71;84,81;13,89;3,00
558.294;23.06.2022;15:14:18;3.316;S;1;2;30,970;0;495,38;0,00;495,38;376,67;50,37;0,00
558.296;23.06.2022;15:16:48;1.580;S;1;2;29,290;14;421,40;0,00;421,40;321,22;36,07;3,00
558.297;23.06.2022;15:19:20;2.560;S;1;3;38,080;21;1.586,70;0,00;1.586,70;1.544,31;186,42;0,00
558.298;23.06.2022;12:45:08;2.253;S;1;3;1.243,966;0;20.526,43;0,00;20.526,43;15.985,50;2.327,24;3,00
558.299;23.06.2022;15:21:16;1.763;S;1;2;10,000;21;226,20;0,00;226,20;226,20;0,00;3,00
558.300;23.06.2022;15:26:14;2.424;S;1;2;40,370;14;1.243,49;0,00;1.243,49;1.017,87;132,22;0,00
558.301;23.06.2022;15:30:46;19;S;4;2;2,435;0;32,57;0,00;32,57;21,71;3,91;0,00
558.302;23.06.2022;15:27:22;1.547;S;1;2;10,570;14;496,97;0,00;496,97;367,35;59,64;0,00
558.303;23.06.2022;15:31:19;1.874;S;1;2;45,030;14;1.296,65;0,00;1.296,65;1.104,83;159,05;0,00
558.304;23.06.2022;15:46:43;1.108;S;1;2;3,302;14;425,92;0,00;425,92;315,26;39,84;0,00
558.305;23.06.2022;15:56:18;1.218;S;1;3;65,770;14;2.108,72;0,00;2.108,72;1.445,06;187,91;0,00
558.306;23.06.2022;15:47:34;2.424;S;1;2;1,225;14;85,09;0,00;85,09;85,09;0,00;0,00
558.307;23.06.2022;16:03:54;2.627;S;1;2;30,000;14;1.245,00;0,00;1.245,00;830,04;149,41;3,00
558.310;23.06.2022;16:20:54;1.108;S;1;2;2,670;14;66,83;0,00;66,83;25,99;4,68;0,00
558.311;23.06.2022;16:22:58;1.006;S;1;3;23,230;14;631,06;0,00;631,06;427,13;73,43;0,00
558.312;23.06.2022;16:33:56;2.049;S;1;2;1,376;14;30,03;0,00;30,03;20,02;3,60;0,00
558.313;23.06.2022;16:44:15;2.668;S;1;2;2,280;10;41,94;0,00;41,94;34,96;2,51;0,00
558.314;23.06.2022;16:50:14;1.006;S;1;2;3,000;14;47,94;0,00;47,94;18,64;3,36;0,00
558.315;23.06.2022;16:52:14;2.017;S;1;2;16,100;0;231,00;0,00;231,00;231,00;0,00;0,00
558.316;23.06.2022;17:33:37;1.365;S;1;2;7,600;14;71,69;0,00;71,69;66,62;1,83;0,00
558.317;23.06.2022;17:40:47;1.868;S;1;2;4,358;14;366,21;0,00;366,21;342,14;8,67;0,00
558.318;23.06.2022;17:51:18;2.146;S;1;2;1,520;14;54,11;0,00;54,11;36,08;6,49;0,00
558.319;23.06.2022;17:59:00;2.181;S;1;2;0,500;14;32,45;0,00;32,45;21,63;3,89;0,00
558.321;24.06.2022;05:48:31;2.424;S;1;2;2,000;14;30,16;0,00;30,16;20,11;3,62;0,00
558.322;24.06.2022;05:49:37;2.607;S;1;2;51,060;14;447,97;0,00;447,97;429,44;20,87;3,00
558.323;24.06.2022;05:50:41;2.175;S;1;2;30,180;14;1.146,04;0,00;1.146,04;1.123,44;137,53;3,00
558.324;24.06.2022;05:51:37;1.081;S;1;2;20,000;14;683,20;0,00;683,20;683,20;81,98;2,00
558.325;24.06.2022;05:52:58;1.805;S;1;2;53,850;19;1.828,68;0,00;1.828,68;1.383,96;249,11;0,00
558.326;24.06.2022;06:37:24;2.424;S;1;2;40,156;14;1.286,05;0,00;1.286,05;1.041,63;138,99;0,00
558.327;24.06.2022;08:33:11;2.659;S;1;2;11,076;14;523,38;0,00;523,38;416,04;43,55;0,00
558.329;24.06.2022;08:36:45;1.683;S;1;2;5,150;14;196,05;0,00;196,05;186,28;22,73;0,00
558.330;24.06.2022;08:39:02;1.542;S;1;2;4,220;14;183,11;0,00;183,11;183,11;21,97;0,00
558.331;24.06.2022;08:41:41;1.085;S;1;2;2,752;7;128,35;0,00;128,35;128,35;13,11;0,00
558.332;24.06.2022;09:02:32;2.017;S;1;2;4,100;0;177,90;0,00;177,90;177,90;21,35;0,00
558.333;24.06.2022;09:05:33;1.332;S;1;2;7,500;14;343,07;0,00;343,07;288,74;41,17;0,00
558.334;24.06.2022;09:46:20;1.542;S;1;2;38,970;14;872,17;0,00;872,17;532,20;93,19;0,00
558.335;24.06.2022;09:50:35;2.413;S;1;2;10,000;14;341,60;0,00;341,60;341,60;40,99;0,00
558.336;24.06.2022;09:55:12;2.261;S;1;2;5,632;14;105,49;0,00;105,49;52,50;6,62;3,00
558.337;24.06.2022;09:53:41;1.041;S;1;2;13,584;14;266,44;0,00;266,44;247,44;17,43;0,00
558.338;24.06.2022;09:58:58;3.230;S;1;2;3,800;0;62,22;0,00;62,22;24,20;4,36;0,00
558.339;24.06.2022;09:59:23;3.230;S;1;2;6,200;0;101,67;0,00;101,67;39,54;7,12;0,00
558.340;24.06.2022;10:06:46;2.026;S;1;2;1,062;28;61,62;0,00;61,62;61,62;7,39;0,00
558.341;24.06.2022;10:17:02;1.258;S;1;2;7,142;14;155,15;0,00;155,15;148,63;2,35;0,00
558.342;24.06.2022;10:21:31;2.017;S;1;2;3,900;0;141,85;0,00;141,85;138,86;17,02;0,00
558.343;24.06.2022;10:23:51;2.623;S;1;2;10,200;10;94,66;0,00;94,66;78,82;9,16;0,00
558.344;24.06.2022;10:38:00;2.231;S;1;2;6,600;14;85,27;0,00;85,27;85,27;0,00;0,00
558.345;24.06.2022;10:52:37;2.146;S;1;2;9,250;14;228,18;0,00;228,18;214,05;27,38;0,00
558.347;24.06.2022;10:59:49;1.529;S;1;2;10,758;0;323,54;0,00;323,54;205,13;16,90;0,00
558.349;24.06.2022;11:11:15;3.227;S;1;2;11,514;0;752,35;0,00;752,35;550,05;92,19;0,00
558.350;24.06.2022;11:18:19;1.119;S;1;2;11,250;14;49,48;0,00;49,48;36,79;2,17;0,00
558.351;24.06.2022;11:58:46;1.119;S;1;2;13,320;14;107,11;0,00;107,11;75,21;9,09;0,00
558.352;24.06.2022;11:39:23;2.125;S;1;2;6,000;14;172,52;0,00;172,52;159,25;4,78;0,00
558.353;24.06.2022;11:46:27;1.309;S;1;2;4,100;0;19,80;0,00;19,80;19,80;2,38;0,00
558.355;24.06.2022;12:02:28;2.312;S;1;2;19,250;14;252,52;0,00;252,52;191,47;30,30;0,00
558.356;24.06.2022;12:52:55;2.997;S;1;2;15,194;14;314,17;0,00;314,17;233,30;40,45;0,00
558.357;24.06.2022;13:24:21;2.549;S;1;2;6,998;0;321,12;0,00;321,12;214,09;38,54;0,00
558.358;24.06.2022;13:06:41;2.652;S;1;2;1,542;0;42,11;0,00;42,11;42,11;2,69;0,00
558.359;24.06.2022;13:08:45;2.652;S;1;2;1,506;0;65,37;0,00;65,37;56,23;5,54;0,00
558.360;24.06.2022;14:15:33;2.017;S;1;2;24,514;0;364,33;0,00;364,33;271,57;42,28;0,00
558.361;24.06.2022;14:32:39;1.897;S;1;2;22,160;14;715,17;0,00;715,17;639,01;77,74;0,00
558.362;24.06.2022;14:41:43;2.675;S;1;2;26,920;14;778,24;0,00;778,24;678,19;32,09;3,00
558.363;24.06.2022;14:52:42;2.675;S;1;2;3,970;14;51,92;0,00;51,92;39,40;3,54;3,00
558.364;24.06.2022;15:04:51;1.569;S;1;0;6,000;14;302,14;0,00;302,14;201,44;36,26;0,00
558.365;24.06.2022;15:11:59;2.652;S;1;2;0,000;0;21,60;0,00;21,60;21,60;0,00;0,00
558.366;24.06.2022;15:37:48;1.298;S;1;2;24,614;0;511,78;0,00;511,78;374,38;49,47;0,00
558.367;24.06.2022;15:45:40;2.309;S;1;2;1,448;14;58,26;0,00;58,26;46,22;4,33;0,00
558.368;24.06.2022;15:54:06;3.178;S;1;2;7,054;0;295,61;0,00;295,61;218,83;30,06;3,00
558.369;24.06.2022;16:03:49;3.246;S;1;2;2,781;0;150,95;0,00;150,95;134,12;14,25;0,00
558.370;24.06.2022;15:56:08;2.424;S;1;2;0,780;14;67,80;0,00;67,80;45,20;0,00;0,00
558.371;24.06.2022;16:17:27;1.476;S;1;2;5,792;14;196,91;0,00;196,91;135,33;22,17;3,00
558.372;24.06.2022;16:14:35;3.387;S;1;2;1,936;14;68,76;0,00;68,76;57,16;4,18;0,00
558.373;24.06.2022;16:48:03;2.018;S;1;2;15,000;28;512,40;0,00;512,40;512,40;61,49;3,00
558.374;24.06.2022;16:49:23;1.238;S;1;2;11,320;21;353,86;0,00;353,86;235,92;42,47;0,00
558.375;24.06.2022;17:16:17;1.763;S;1;2;52,535;21;829,84;0,00;829,84;727,79;44,63;3,00
558.376;24.06.2022;16:59:17;2.495;S;1;2;6,320;0;201,53;0,00;201,53;180,93;15,49;0,00
558.377;24.06.2022;17:01:48;2.017;S;1;2;0,676;0;31,74;0,00;31,74;29,42;3,81;0,00
558.378;24.06.2022;17:04:49;1.673;S;1;2;4,200;7;182,24;0,00;182,24;182,24;21,87;0,00
558.379;24.06.2022;17:09:26;1.992;S;1;2;5,000;0;94,95;0,00;94,95;94,95;0,00;0,00
558.380;24.06.2022;17:17:56;1.569;S;1;2;7,130;14;372,92;0,00;372,92;248,63;44,75;0,00
558.381;24.06.2022;17:19:34;1.846;S;1;2;18,280;14;428,84;0,00;428,84;267,94;38,30;3,00
558.382;24.06.2022;17:20:51;1.005;S;1;2;21,500;14;356,96;0,00;356,96;208,43;37,52;3,00
558.383;24.06.2022;17:21:54;1.063;S;1;2;10,040;7;135,60;0,00;135,60;90,40;16,27;0,00
558.384;24.06.2022;17:24:17;1.625;S;1;2;8,640;14;396,85;0,00;396,85;396,85;47,62;0,00
558.385;24.06.2022;17:26:28;2.034;S;1;2;31,312;14;350,92;0,00;350,92;288,42;39,40;0,00
558.386;24.06.2022;17:28:58;2.237;S;1;3;50,610;14;1.521,23;0,00;1.521,23;1.031,67;181,98;0,00
558.387;24.06.2022;17:32:18;1.542;S;1;2;57,730;14;2.045,58;0,00;2.045,58;1.941,58;241,18;0,00
558.388;24.06.2022;17:34:54;1.118;S;1;2;26,670;14;621,94;0,00;621,94;365,64;44,84;3,00
558.389;24.06.2022;17:40:17;1.325;S;1;3;38,490;14;950,16;0,00;950,16;626,54;90,73;3,00
558.390;24.06.2022;17:41:56;1.808;S;1;2;28,110;14;293,61;0,00;293,61;238,04;42,85;3,00
558.391;24.06.2022;17:43:30;1.394;S;1;2;25,070;14;522,33;0,00;522,33;232,47;33,20;3,00
